ID,Year,Date,Season,River,Creek,Bout,Distance,DOMGL,Salinity,TempC,Catch,CPUE,test.total
17TRANSRB82,17,2021-01-24,TRANS,RB,8,2,63,4.41,0.2,20.2,147,232,127
17TRANSRB82,17,2021-03-20,TRANS,RB,8,2,84,4,0.3,22.2,147,174,110
17TRANSRB82,17,2021-04-17,TRANS,RB,8,2,101,3.15,0.4,25.6,147,146,96
17TRANSRB82,17,2021-05-23,TRANS,RB,8,2,61,3.03,0.5,25,147,242,220
17TRANSRB82,17,2021-06-22,TRANS,RB,8,2,87,2.61,0.4,29.4,147,169,145
17TRANSRB83,17,2021-01-24,TRANS,RB,8,3,93,4.32,0.3,20.5,178,192,234
17TRANSRB83,17,2021-03-20,TRANS,RB,8,3,53,4.41,0.3,22.6,178,337,228
17TRANSRB83,17,2021-04-17,TRANS,RB,8,3,128,3.03,0.4,25.8,178,139,227
17TRANSRB83,17,2021-05-23,TRANS,RB,8,3,125,2.76,0.5,25.1,178,142,254
17TRANSRB83,17,2021-06-22,TRANS,RB,8,3,124,2.51,0.4,29.7,178,144,227
17TRANSRB91,17,2021-01-23,TRANS,RB,9,1,112,4.71,0.2,21,113,101,121
17TRANSRB91,17,2021-03-19,TRANS,RB,9,1,105,3.7,0.3,25.7,113,108,131
17TRANSRB91,17,2021-04-16,TRANS,RB,9,1,80,2.87,0.4,25,113,142,142
17TRANSRB91,17,2021-05-22,TRANS,RB,9,1,86,4.31,0.5,25.6,113,131,138
17TRANSRB91,17,2021-06-22,TRANS,RB,9,1,92,2.28,0.4,29.4,113,123,60
17TRANSRB92,17,2021-01-23,TRANS,RB,9,2,77,4.56,0.2,21.2,112,145,131
17TRANSRB92,17,2021-03-19,TRANS,RB,9,2,90,3.53,0.3,25.9,112,124,131
17TRANSRB92,17,2021-04-16,TRANS,RB,9,2,57,2.74,0.4,25.2,112,196,136
17TRANSRB92,17,2021-05-22,TRANS,RB,9,2,82,2.87,0.5,25.4,112,136,161
17TRANSRB92,17,2021-06-22,TRANS,RB,9,2,83,2.15,0.4,29.2,112,135,154
17TRANSRB93,17,2021-01-23,TRANS,RB,9,3,78,4.85,0.2,21.4,127,162,147
17TRANSRB93,17,2021-03-19,TRANS,RB,9,3,100,3.9,0.3,26.1,127,127,113
17TRANSRB93,17,2021-04-16,TRANS,RB,9,3,77,3.16,0.4,25.8,127,164,168
17TRANSRB93,17,2021-05-22,TRANS,RB,9,3,82,2.75,0.5,25.3,127,156,182
17TRANSRB93,17,2021-06-22,TRANS,RB,9,3,85,2.05,0.4,29.5,127,149,187
17TRANSTB11,17,2021-05-24,TRANS,TB,1,1,68,5.91,6.2,27.8,5,7,0
17TRANSTB13,17,2021-05-24,TRANS,TB,1,3,62,6.14,6.4,27.2,9,15,0
17TRANSTB21,17,2021-05-25,TRANS,TB,2,1,97,5.72,7.2,25.4,20,21,8
17TRANSTB22,17,2021-05-25,TRANS,TB,2,2,93,5.75,7.6,26,2,2,0
17TRANSTB23,17,2021-05-25,TRANS,TB,2,3,158,5.74,7.8,26.3,4,3,3
17TRANSTB31,17,2021-05-24,TRANS,TB,3,1,84,6.07,5,25.3,7,8,6
17TRANSTB32,17,2021-05-24,TRANS,TB,3,2,91,6.3,5,25.3,20,22,39
17TRANSTB33,17,2021-05-24,TRANS,TB,3,3,100,6.14,4.4,25.7,44,44,7
17TRANSTB41,17,2021-05-24,TRANS,TB,4,1,70,5.7,3.8,26,27,39,32
17TRANSTB42,17,2021-05-24,TRANS,TB,4,2,64,5.64,4.1,25.8,10,16,5
17TRANSTB43,17,2021-05-24,TRANS,TB,4,3,94,5.75,3.6,26.3,11,12,8
17WETRB101,17,NA,WET,RB,10,1,77,3.68,0.2,22.7,12,16,23
17WETRB102,17,NA,WET,RB,10,2,98,4.16,0.2,22.8,18,18,36
17WETRB111,17,NA,WET,RB,11,1,78,4.11,0.2,23.6,27,35,53
17WETRB112,17,NA,WET,RB,11,2,98,3.89,0.2,23.9,10,10,14
17WETRB131,17,2020-12-16,WET,RB,13,1,78,3.58,0.2,23.2,6,8,3
17WETRB132,17,2020-12-16,WET,RB,13,2,78,3.61,0.2,23.2,19,24,26
17WETRB151,17,2020-12-18,WET,RB,15,1,98,3.83,0.2,22.4,2,2,0
17WETRB163,17,2020-12-17,WET,RB,16,3,100,3.7,0.2,22.2,4,4,7
17WETRB183,17,2020-12-16,WET,RB,18,3,113,3.84,0.2,23.9,6,5,5
17WETRB73,17,2020-12-16,WET,RB,7,3,89,3.29,0.2,23.5,10,11,9
17WETRB81,17,NA,WET,RB,8,1,91,3.88,0.2,23.5,19,21,36
17WETRB83,17,2020-12-16,WET,RB,8,3,78,3.23,0.2,23.3,16,21,24
17WETTB11,17,2020-12-18,WET,TB,1,1,87,4.4,0.3,21.7,19,22,33
17WETTB13,17,2020-12-18,WET,TB,1,3,59,4.56,0.4,20.7,17,29,6
17WETTB21,17,2020-12-17,WET,TB,2,1,98,4.32,0.3,25.1,16,16,18
17WETTB22,17,2020-12-17,WET,TB,2,2,81,5.4,0.4,24.7,46,57,15
17WETTB23,17,2020-12-17,WET,TB,2,3,94,5.59,0.4,24.8,8,8,4
17WETTB31,17,2020-12-18,WET,TB,3,1,74,5.14,0.3,21.3,5,7,0
17WETTB33,17,2020-12-18,WET,TB,3,3,95,4.41,0.2,21.9,10,11,9
17WETTB41,17,2020-12-17,WET,TB,4,1,97,3.97,0.3,23.7,9,9,8
17WETTB43,17,2020-12-17,WET,TB,4,3,112,3.89,0.3,23.7,11,10,19
18EARLYDRYRB101,18,2022-02-13,EARLYDRY,RB,10,1,72,6,0.3,20.8,95,132,27
18EARLYDRYRB102,18,2022-02-13,EARLYDRY,RB,10,2,96,6.17,0.3,21.2,5,5,8
18EARLYDRYRB122,18,2022-02-12,EARLYDRY,RB,12,2,119,3.78,0.5,19.9,9,8,14
18EARLYDRYRB123,18,2022-02-12,EARLYDRY,RB,12,3,109,3.54,0.5,19.9,13,12,20
18EARLYDRYRB132,18,2022-02-12,EARLYDRY,RB,13,2,94,4.9,0.4,21.5,7,7,6
18EARLYDRYRB141,18,2022-02-12,EARLYDRY,RB,14,1,73,3.68,0.5,21.6,9,12,8
18EARLYDRYRB142,18,2022-02-13,EARLYDRY,RB,14,2,77,4.49,0.4,20.9,8,10,15
18EARLYDRYRB153,18,2022-02-14,EARLYDRY,RB,15,3,70,4.8,0.4,20,1,1,0
18EARLYDRYRB162,18,2022-02-12,EARLYDRY,RB,16,2,131,3.62,1.1,19.4,1,1,0
18EARLYDRYRB163,18,2022-02-12,EARLYDRY,RB,16,3,117,3.54,0.8,19.5,4,3,1
18EARLYDRYRB182,18,2022-02-12,EARLYDRY,RB,18,2,78,5.27,0.4,22.5,13,17,9
18EARLYDRYRB72,18,2022-02-14,EARLYDRY,RB,7,2,97,4.87,0.3,17.4,1,1,0
18EARLYDRYRB93,18,2022-02-13,EARLYDRY,RB,9,3,97,5.34,0.3,21.4,12,12,15
18EARLYDRYTB11,18,2022-02-11,EARLYDRY,TB,1,1,79,4.75,1.9,22.4,25,32,20
18EARLYDRYTB12,18,2022-02-11,EARLYDRY,TB,1,2,61,4.95,2,22.1,14,23,19
18EARLYDRYTB13,18,2022-02-11,EARLYDRY,TB,1,3,66,3.61,2.2,22.1,20,30,18
18EARLYDRYTB21,18,2022-02-11,EARLYDRY,TB,2,1,105,4.58,1.5,23.3,24,23,10
18EARLYDRYTB22,18,2022-02-11,EARLYDRY,TB,2,2,74,4.96,1.6,22.1,9,12,6
18EARLYDRYTB23,18,2022-02-11,EARLYDRY,TB,2,3,72,4.56,1.7,22.1,18,25,13
18EARLYDRYTB31,18,2022-02-11,EARLYDRY,TB,3,1,92,3.39,1.1,20.7,23,25,19
18EARLYDRYTB32,18,2022-02-11,EARLYDRY,TB,3,2,84,3.54,1,20.9,13,15,9
18EARLYDRYTB33,18,2022-02-11,EARLYDRY,TB,3,3,60,3.05,0.9,21.1,28,46,21
18EARLYDRYTB41,18,2022-02-11,EARLYDRY,TB,4,1,82,2.94,0.8,21.5,10,12,7
18EARLYDRYTB42,18,2022-02-11,EARLYDRY,TB,4,2,78,3.12,0.8,21.9,23,29,27
18EARLYDRYTB43,18,2022-02-11,EARLYDRY,TB,4,3,58,3.11,0.8,22,72,125,80
18LATEDRYRB101,18,2022-05-04,LATEDRY,RB,10,1,90,3.5,0.3,26.6,19,21,16
18LATEDRYRB111,18,2022-05-04,LATEDRY,RB,11,1,112,3.56,0.3,27.5,56,50,5
18LATEDRYRB112,18,2022-05-04,LATEDRY,RB,11,2,120,3.62,0.3,28.1,11,9,9
18LATEDRYRB113,18,2022-05-04,LATEDRY,RB,11,3,107,4.25,0.3,29.5,16,15,17
18LATEDRYRB122,18,2022-05-06,LATEDRY,RB,12,2,120,1.35,0.6,26.4,6,5,5
18LATEDRYRB131,18,2022-05-05,LATEDRY,RB,13,1,85,3.2,0.3,27.8,9,11,7
18LATEDRYRB132,18,2022-05-05,LATEDRY,RB,13,2,95,3.59,0.3,27.8,13,14,18
18LATEDRYRB133,18,2022-05-05,LATEDRY,RB,13,3,89,3.78,0.3,28.2,16,18,17
18LATEDRYRB141,18,2022-05-05,LATEDRY,RB,14,1,90,2.2,0.5,26.3,8,9,5
18LATEDRYRB142,18,2022-05-05,LATEDRY,RB,14,2,65,2.01,0.5,26.2,16,25,18
18LATEDRYRB143,18,2022-05-05,LATEDRY,RB,14,3,66,2.45,0.5,26.3,16,24,6
18LATEDRYRB152,18,2022-05-05,LATEDRY,RB,15,2,126,1.58,2.3,28.9,1,1,0
18LATEDRYRB161,18,2022-05-06,LATEDRY,RB,16,1,88,1.68,1.9,26.9,29,33,15
18LATEDRYRB181,18,2022-05-05,LATEDRY,RB,18,1,115,3.35,0.4,26.6,16,14,3
18LATEDRYRB182,18,2022-05-05,LATEDRY,RB,18,2,86,3.55,0.4,26.8,62,73,2
18LATEDRYRB183,18,2022-05-05,LATEDRY,RB,18,3,108,3.6,0.4,27.4,14,13,13
18LATEDRYRB71,18,2022-05-05,LATEDRY,RB,7,1,140,2.04,0.5,26.6,16,11,22
18LATEDRYRB81,18,2022-05-04,LATEDRY,RB,8,1,70,3.35,0.3,26.4,6,9,5
18LATEDRYRB82,18,2022-05-04,LATEDRY,RB,8,2,70,3.57,0.3,26.7,10,14,7
18LATEDRYRB83,18,2022-05-04,LATEDRY,RB,8,3,100,3.7,0.3,26.5,7,7,4
18LATEDRYRB92,18,2022-05-04,LATEDRY,RB,9,2,103,3.45,0.3,26.9,11,11,10
18LATEDRYRB93,18,2022-05-04,LATEDRY,RB,9,3,109,3.64,0.3,27.3,4,4,2
18LATEDRYTB11,18,2022-05-07,LATEDRY,TB,1,1,80,3.76,5.4,29.8,11,14,9
18LATEDRYTB12,18,2022-05-07,LATEDRY,TB,1,2,74,3.58,5.4,29.6,11,15,6
18LATEDRYTB13,18,2022-05-07,LATEDRY,TB,1,3,85,3.45,5.4,29.8,9,11,11
18LATEDRYTB21,18,2022-05-06,LATEDRY,TB,2,1,72,5.03,5.3,31.6,1,1,0
18LATEDRYTB22,18,2022-05-06,LATEDRY,TB,2,2,85,4.87,5.6,31.2,2,2,1
18LATEDRYTB23,18,2022-05-07,LATEDRY,TB,2,3,96,4.44,5.3,29.5,14,15,4
18LATEDRYTB31,18,2022-05-06,LATEDRY,TB,3,1,99,5.54,4.7,30.8,2,2,1
18LATEDRYTB32,18,2022-05-06,LATEDRY,TB,3,2,111,5.25,3.7,30.5,3,3,1
18LATEDRYTB33,18,2022-05-06,LATEDRY,TB,3,3,94,5.01,3.8,30.6,1,1,0
18LATEDRYTB41,18,2022-05-06,LATEDRY,TB,4,1,115,3.92,1.9,29.8,11,10,7
18LATEDRYTB42,18,2022-05-06,LATEDRY,TB,4,2,130,4.05,1.8,30,22,17,9
18LATEDRYTB43,18,2022-05-06,LATEDRY,TB,4,3,80,4.1,1.8,30,9,11,4
18TRANSRB101,18,2022-01-16,TRANS,RB,10,1,60,5.42,0.3,18.9,84,140,55
18TRANSRB101,18,2022-03-12,TRANS,RB,10,1,97,3.62,0.3,26.6,84,86,30
18TRANSRB101,18,2022-04-09,TRANS,RB,10,1,50,3.77,0.3,22.5,84,169,59
18TRANSRB101,18,2022-06-10,TRANS,RB,10,1,131,NA,0.2,28.8,84,64,11
18TRANSRB102,18,2022-01-16,TRANS,RB,10,2,107,5.69,0.3,19.1,36,34,40
18TRANSRB102,18,2022-03-12,TRANS,RB,10,2,99,4.16,0.3,26.9,36,37,23
18TRANSRB102,18,2022-04-09,TRANS,RB,10,2,NA,NA,NA,NA,36,NA,4
18TRANSRB102,18,2022-04-10,TRANS,RB,10,2,69,NA,0.3,21.3,36,52,50
18TRANSRB102,18,2022-06-10,TRANS,RB,10,2,123,NA,0.2,29,36,29,6
18TRANSRB103,18,2022-01-16,TRANS,RB,10,3,91,5.5,0.3,19.1,33,36,11
18TRANSRB103,18,2022-03-12,TRANS,RB,10,3,118,4.44,0.3,27.2,33,28,9
18TRANSRB103,18,2022-04-10,TRANS,RB,10,3,109,NA,0.3,21.8,33,30,17
18TRANSRB103,18,2022-06-10,TRANS,RB,10,3,107,NA,0.2,29.3,33,31,2
18TRANSRB111,18,2022-01-15,TRANS,RB,11,1,104,6.09,0.3,18.8,17,16,1
18TRANSRB111,18,2022-03-12,TRANS,RB,11,1,110,2.96,0.3,25.9,17,15,5
18TRANSRB111,18,2022-04-09,TRANS,RB,11,1,76,NA,0.3,23.7,17,22,3
18TRANSRB111,18,2022-06-10,TRANS,RB,11,1,127,NA,0.2,29,17,13,2
18TRANSRB112,18,2022-01-15,TRANS,RB,11,2,97,6.85,0.3,19.1,19,20,8
18TRANSRB112,18,2022-03-12,TRANS,RB,11,2,90,3.5,0.3,26.2,19,21,10
18TRANSRB112,18,2022-04-09,TRANS,RB,11,2,97,5.5,0.3,24.6,19,20,7
18TRANSRB112,18,2022-06-10,TRANS,RB,11,2,96,NA,0.2,29.4,19,20,5
18TRANSRB113,18,2022-01-15,TRANS,RB,11,3,86,6.41,0.3,19.5,48,56,12
18TRANSRB113,18,2022-03-12,TRANS,RB,11,3,97,3.5,0.3,26,48,50,30
18TRANSRB113,18,2022-04-09,TRANS,RB,11,3,71,NA,0.3,25,48,68,26
18TRANSRB113,18,2022-06-10,TRANS,RB,11,3,109,NA,0.2,29.8,48,44,39
18TRANSRB131,18,2022-01-15,TRANS,RB,13,1,77,5.21,0.3,18.4,55,71,4
18TRANSRB131,18,2022-03-13,TRANS,RB,13,1,47,3.55,0.4,20.5,55,118,68
18TRANSRB131,18,2022-04-10,TRANS,RB,13,1,72,NA,0.3,20.8,55,76,65
18TRANSRB131,18,2022-06-10,TRANS,RB,13,1,44,2.32,0.2,27.7,55,126,4
18TRANSRB132,18,2022-01-15,TRANS,RB,13,2,79,5.29,0.3,18.4,72,91,60
18TRANSRB132,18,2022-03-13,TRANS,RB,13,2,100,4.11,0.4,19.8,72,72,36
18TRANSRB132,18,2022-04-10,TRANS,RB,13,2,43,NA,0.3,20.5,72,167,48
18TRANSRB132,18,2022-06-10,TRANS,RB,13,2,74,2.39,0.2,27.7,72,97,10
18TRANSRB133,18,2022-01-15,TRANS,RB,13,3,86,5.42,0.3,18.5,62,72,46
18TRANSRB133,18,2022-03-13,TRANS,RB,13,3,56,4.23,0.4,19.9,62,111,48
18TRANSRB133,18,2022-04-10,TRANS,RB,13,3,97,NA,0.3,20.2,62,64,33
18TRANSRB133,18,2022-06-10,TRANS,RB,13,3,56,2.95,0.2,27.8,62,110,14
18TRANSRB81,18,2022-01-15,TRANS,RB,8,1,60,5.6,0.3,17.8,48,80,20
18TRANSRB81,18,2022-03-12,TRANS,RB,8,1,97,5.15,0.3,26.9,48,49,25
18TRANSRB81,18,2022-04-10,TRANS,RB,8,1,44,NA,0.3,20.2,48,109,19
18TRANSRB81,18,2022-06-11,TRANS,RB,8,1,83,NA,0.2,27.6,48,58,25
18TRANSRB82,18,2022-01-12,TRANS,RB,8,2,92,5.41,0.3,18,66,72,1
18TRANSRB82,18,2022-01-13,TRANS,RB,8,2,92,5.41,0.3,18,66,72,2
18TRANSRB82,18,2022-01-14,TRANS,RB,8,2,92,5.41,0.3,18,66,72,2
18TRANSRB82,18,2022-01-15,TRANS,RB,8,2,92,5.41,0.3,18,66,72,6
18TRANSRB82,18,2022-03-12,TRANS,RB,8,2,93,4.78,0.3,26.9,66,71,24
18TRANSRB82,18,2022-04-10,TRANS,RB,8,2,89,NA,0.3,20.2,66,74,27
18TRANSRB82,18,2022-06-11,TRANS,RB,8,2,103,NA,0.2,27.3,66,64,22
18TRANSRB83,18,2022-01-15,TRANS,RB,8,3,82,5.72,0.3,18.3,32,39,18
18TRANSRB83,18,2022-03-12,TRANS,RB,8,3,96,5.07,0.3,26.5,32,33,24
18TRANSRB83,18,2022-04-10,TRANS,RB,8,3,60,NA,0.3,20.2,32,53,10
18TRANSRB83,18,2022-06-11,TRANS,RB,8,3,111,NA,0.2,27.6,32,29,2
18TRANSRB91,18,2022-01-16,TRANS,RB,9,1,99,5.3,0.3,19.9,49,49,19
18TRANSRB91,18,2022-03-12,TRANS,RB,9,1,100,3.4,0.3,26.6,49,49,31
18TRANSRB91,18,2022-04-09,TRANS,RB,9,1,83,3.98,0.3,23.1,49,59,14
18TRANSRB91,18,2022-06-10,TRANS,RB,9,1,122,3.07,0.2,28.6,49,40,10
18TRANSRB92,18,2022-01-16,TRANS,RB,9,2,93,5.17,0.3,19.3,12,13,6
18TRANSRB92,18,2022-03-12,TRANS,RB,9,2,102,3.5,0.3,26.7,12,12,8
18TRANSRB92,18,2022-04-09,TRANS,RB,9,2,67,NA,0.3,23.4,12,18,8
18TRANSRB92,18,2022-06-10,TRANS,RB,9,2,98,2.83,0.2,28.8,12,12,3
18TRANSRB93,18,2022-01-16,TRANS,RB,9,3,86,5.07,0.3,19.5,26,30,21
18TRANSRB93,18,2022-01-16,TRANS,RB,9,3,93,5.07,0.3,19.5,26,28,0
18TRANSRB93,18,2022-03-12,TRANS,RB,9,3,106,3.74,0.3,26.9,26,25,20
18TRANSRB93,18,2022-04-09,TRANS,RB,9,3,70,NA,0.3,23.7,26,37,15
18TRANSRB93,18,2022-06-10,TRANS,RB,9,3,73,NA,0.2,29,26,36,12
18WETRB101,18,2021-12-10,WET,RB,10,1,96,3.48,0.3,23.5,9,9,8
18WETRB112,18,2021-12-09,WET,RB,11,2,98,3.65,0.3,23.9,10,10,14
18WETRB121,18,2021-12-11,WET,RB,12,1,135,3.28,0.3,22.1,10,7,9
18WETRB122,18,2021-12-11,WET,RB,12,2,155,3.31,0.3,22.2,9,6,13
18WETRB123,18,2021-12-11,WET,RB,12,3,163,3.22,0.3,22.3,9,6,7
18WETRB132,18,2021-12-09,WET,RB,13,2,90,3.79,0.3,24.3,5,6,3
18WETRB133,18,2021-12-09,WET,RB,13,3,75,3.75,0.3,24.4,12,16,9
18WETRB142,18,2021-12-10,WET,RB,14,2,79,3.46,0.3,23.6,5,6,4
18WETRB153,18,2021-12-11,WET,RB,15,3,119,3.25,0.3,24.4,6,5,5
18WETRB161,18,2021-12-11,WET,RB,16,1,127,3.24,0.4,23.4,40,31,15
18WETRB181,18,2021-12-10,WET,RB,18,1,119,3.88,0.3,24.9,4,3,3
18WETRB82,18,2021-12-09,WET,RB,8,2,81,3.29,0.3,23.9,5,6,4
18WETRB83,18,2021-12-09,WET,RB,8,3,64,3.52,0.3,24,5,8,8
18WETRB93,18,2021-12-10,WET,RB,9,3,300,3.2,0.3,34.3,5,2,9
18WETTB11,18,2021-12-11,WET,TB,1,1,56,4.25,0.5,25,14,25,20
18WETTB12,18,2021-12-11,WET,TB,1,2,48,4.74,0.8,25,12,25,8
18WETTB13,18,2021-12-11,WET,TB,1,3,60,4.3,0.8,24.1,15,25,7
18WETTB21,18,2021-12-11,WET,TB,2,1,112,4.93,0.6,25.3,24,21,20
18WETTB22,18,2021-12-11,WET,TB,2,2,82,5.4,0.7,25.6,23,28,12
18WETTB23,18,2021-12-11,WET,TB,2,3,105,5.15,0.7,25.6,34,32,41
18WETTB31,18,2021-12-12,WET,TB,3,1,86,3.84,0.5,23.9,21,24,16
18WETTB32,18,2021-12-12,WET,TB,3,2,90,3.46,0.4,23.8,17,19,14
18WETTB33,18,2021-12-12,WET,TB,3,3,95,3.85,0.4,24.2,23,24,17
18WETTB41,18,2021-12-12,WET,TB,4,1,68,3.75,0.4,24.3,15,22,23
18WETTB42,18,2021-12-12,WET,TB,4,2,78,3.5,0.4,24.3,6,8,5
18WETTB43,18,2021-12-12,WET,TB,4,3,83,3.73,0.4,24.8,10,12,8
19EARLYDRYRB101,19,2023-02-10,EARLYDRY,RB,10,1,124,3.42,0.3,23.8,9,7,7
19EARLYDRYRB102,19,2023-02-10,EARLYDRY,RB,10,2,103,4.31,0.3,24.1,4,4,3
19EARLYDRYRB103,19,2023-02-10,EARLYDRY,RB,10,3,112,4.75,0.3,24.4,18,16,17
19EARLYDRYRB111,19,2023-02-10,EARLYDRY,RB,11,1,120,5.19,0.3,25.1,8,7,5
19EARLYDRYRB113,19,2023-02-10,EARLYDRY,RB,11,3,103,5.98,0.3,26.1,15,15,26
19EARLYDRYRB121,19,2023-02-11,EARLYDRY,RB,12,1,102,3.2,0.3,23.1,11,11,10
19EARLYDRYRB122,19,2023-02-11,EARLYDRY,RB,12,2,92,3.44,0.3,23,19,21,18
19EARLYDRYRB123,19,2023-02-11,EARLYDRY,RB,12,3,105,3.77,0.3,23.2,12,11,17
19EARLYDRYRB142,19,2023-02-13,EARLYDRY,RB,14,2,69,4.52,0.3,22.6,41,59,6
19EARLYDRYRB151,19,2023-02-11,EARLYDRY,RB,15,1,125,2.92,0.4,25,8,6,13
19EARLYDRYRB152,19,2023-02-11,EARLYDRY,RB,15,2,106,3.16,0.4,25,13,12,6
19EARLYDRYRB161,19,2023-02-11,EARLYDRY,RB,16,1,120,2.98,1,24.3,4,3,8
19EARLYDRYRB162,19,2023-02-11,EARLYDRY,RB,16,2,114,3.45,0.9,24.2,7,6,12
19EARLYDRYRB182,19,2023-02-12,EARLYDRY,RB,18,2,101,5,0.3,24.4,9,9,8
19EARLYDRYRB71,19,2023-02-12,EARLYDRY,RB,7,1,99,2.75,0.4,23.3,12,12,11
19EARLYDRYRB72,19,2023-02-12,EARLYDRY,RB,7,2,93,2.78,0.3,23,4,4,2
19EARLYDRYRB73,19,2023-02-12,EARLYDRY,RB,7,3,71,3.05,0.3,22.9,17,24,32
19EARLYDRYRB82,19,2023-02-10,EARLYDRY,RB,8,2,85,4.86,0.3,25,8,9,7
19EARLYDRYRB91,19,2023-02-10,EARLYDRY,RB,9,1,120,3.66,0.3,22.9,7,6,0
19EARLYDRYRB92,19,2023-02-10,EARLYDRY,RB,9,2,78,3.93,0.3,23,9,12,8
19EARLYDRYRB93,19,2023-02-10,EARLYDRY,RB,9,3,119,3.94,0.3,23.2,8,7,4
19EARLYDRYTB11,19,2023-02-13,EARLYDRY,TB,1,1,58,5.23,1.1,23.3,11,19,7
19EARLYDRYTB12,19,2023-02-13,EARLYDRY,TB,1,2,99,6,1.9,22.8,18,18,23
19EARLYDRYTB13,19,2023-02-13,EARLYDRY,TB,1,3,65,5.4,1.9,21.7,19,29,23
19EARLYDRYTB21,19,2023-02-13,EARLYDRY,TB,2,1,108,5.86,2.1,23.3,27,25,8
19EARLYDRYTB22,19,2023-02-13,EARLYDRY,TB,2,2,89,5.99,2.2,23.3,2,2,0
19EARLYDRYTB23,19,2023-02-13,EARLYDRY,TB,2,3,74,6.57,2.1,23.1,15,20,14
19EARLYDRYTB31,19,2023-02-12,EARLYDRY,TB,3,1,72,5,1.9,25,10,14,2
19EARLYDRYTB33,19,2023-02-12,EARLYDRY,TB,3,3,94,5.19,1.3,24.9,29,31,4
19EARLYDRYTB41,19,2023-02-12,EARLYDRY,TB,4,1,84,4.64,1,24.8,12,14,2
19EARLYDRYTB42,19,2023-02-12,EARLYDRY,TB,4,2,96,4.21,0.8,24.7,34,35,4
19EARLYDRYTB43,19,2023-02-12,EARLYDRY,TB,4,3,98,3.92,0.7,24.6,9,9,5
19LATEDRYRB101,19,2023-05-06,LATEDRY,RB,10,1,88,3.1,0.3,26.9,35,40,26
19LATEDRYRB102,19,2023-05-06,LATEDRY,RB,10,2,90,4.1,0.3,27.6,12,13,11
19LATEDRYRB111,19,2023-05-06,LATEDRY,RB,11,1,100,3.3,0.3,27.2,14,14,20
19LATEDRYRB112,19,2023-05-06,LATEDRY,RB,11,2,103,3.5,0.3,27.6,10,10,8
19LATEDRYRB113,19,2023-05-06,LATEDRY,RB,11,3,96,3.5,0.3,27.2,24,25,25
19LATEDRYRB121,19,2023-05-24,LATEDRY,RB,12,1,133,2.24,0.4,25.5,12,9,17
19LATEDRYRB122,19,2023-05-24,LATEDRY,RB,12,2,101,2.5,0.4,25.5,11,11,6
19LATEDRYRB123,19,2023-05-24,LATEDRY,RB,12,3,103,2.42,0.3,25.3,10,10,9
19LATEDRYRB131,19,2023-05-06,LATEDRY,RB,13,1,88,4.8,0.3,26.1,21,24,16
19LATEDRYRB131,19,2023-05-23,LATEDRY,RB,13,1,103,3.17,0.3,27.7,21,20,24
19LATEDRYRB132,19,2023-05-06,LATEDRY,RB,13,2,110,3.2,0.3,26,32,29,11
19LATEDRYRB132,19,2023-05-23,LATEDRY,RB,13,2,90,3.53,0.3,28.1,32,36,20
19LATEDRYRB133,19,2023-05-06,LATEDRY,RB,13,3,85,3.5,0.3,26.2,34,40,14
19LATEDRYRB133,19,2023-05-23,LATEDRY,RB,13,3,90,3.1,0.3,28.3,34,38,23
19LATEDRYRB142,19,2023-05-23,LATEDRY,RB,14,2,91,4.17,0.3,29.1,13,14,17
19LATEDRYRB143,19,2023-05-23,LATEDRY,RB,14,3,94,4.25,0.3,28.7,11,12,7
19LATEDRYRB151,19,2023-05-24,LATEDRY,RB,15,1,104,1.96,0.8,28,2,2,1
19LATEDRYRB152,19,2023-05-24,LATEDRY,RB,15,2,122,2.13,0.5,28.2,6,5,5
19LATEDRYRB153,19,2023-05-24,LATEDRY,RB,15,3,102,2.28,0.4,28.3,8,8,6
19LATEDRYRB161,19,2023-05-24,LATEDRY,RB,16,1,104,1.84,2.1,26.6,4,4,1
19LATEDRYRB163,19,2023-05-24,LATEDRY,RB,16,3,108,2.38,1,27,6,6,4
19LATEDRYRB181,19,2023-05-23,LATEDRY,RB,18,1,105,4.03,0.3,28.2,10,10,4
19LATEDRYRB182,19,2023-05-23,LATEDRY,RB,18,2,109,4.19,0.3,29,8,7,11
19LATEDRYRB183,19,2023-05-23,LATEDRY,RB,18,3,96,3.69,0.3,28.8,19,20,16
19LATEDRYRB71,19,2023-05-23,LATEDRY,RB,7,1,96,3.53,0.3,26.8,10,10,8
19LATEDRYRB73,19,2023-05-23,LATEDRY,RB,7,3,98,3.49,0.3,26.6,15,15,18
19LATEDRYRB91,19,2023-05-06,LATEDRY,RB,9,1,82,3.3,0.3,25.9,10,12,13
19LATEDRYRB92,19,2023-05-06,LATEDRY,RB,9,2,100,3.4,0.3,25.1,8,8,7
19LATEDRYRB93,19,2023-05-06,LATEDRY,RB,9,3,99,3.4,0.3,26.5,11,11,9
19TRANSRB101,19,2023-01-17,TRANS,RB,10,1,78,6.4,0.3,15.8,60,77,33
19TRANSRB101,19,2023-03-11,TRANS,RB,10,1,92,3.33,0.3,23.2,60,66,32
19TRANSRB101,19,2023-04-14,TRANS,RB,10,1,100,3.3,0.3,26.5,60,60,68
19TRANSRB101,19,2023-06-05,TRANS,RB,10,1,95,2.49,0.2,27.4,60,63,20
19TRANSRB102,19,2023-01-17,TRANS,RB,10,2,97,6.74,0.3,16.5,31,32,14
